timestamp,episode,step,action,action_name,reward,done,score,steps_alive,nearest_food_dx,nearest_food_dy,food_count,has_virus,q_value,td_error
2025-12-07T15:32:43.796979,125,13,3,RIGHT,-50.0000,1,0,14,0.052,0.087,35,0,0.0000,3.4120
2025-12-07T15:32:57.133423,126,0,1,DOWN,0.6113,0,0,1,0.196,0.182,21,0,0.0000,3.3258
2025-12-07T15:32:59.423582,126,1,2,LEFT,-50.0000,1,0,2,0.197,0.183,21,0,0.0000,3.4806
2025-12-07T15:33:12.452847,127,0,0,UP,0.6693,0,0,1,-0.042,0.102,57,0,-6.6930,3.5287
2025-12-07T15:33:14.953850,127,1,0,UP,-50.0000,1,0,2,0.090,0.089,54,0,0.0000,3.4844
2025-12-07T15:33:27.079883,128,0,1,DOWN,0.6493,0,0,1,-0.074,0.057,37,1,0.0000,3.2512
2025-12-07T15:33:29.337677,128,1,1,DOWN,0.7099,0,0,2,-0.167,0.019,40,1,0.0000,3.3341
2025-12-07T15:33:31.418283,128,2,1,DOWN,0.6725,0,0,3,-0.064,-0.097,52,0,0.0000,3.4675
2025-12-07T15:33:33.738123,128,3,2,LEFT,0.7609,0,0,4,-0.034,0.103,57,1,0.0000,3.2081
2025-12-07T15:33:36.071471,128,4,1,DOWN,0.7792,0,0,5,-0.086,0.137,62,0,-4.5411,3.2882
2025-12-07T15:33:38.248909,128,5,3,RIGHT,0.7946,0,0,6,0.148,-0.115,71,0,0.0000,3.2577
2025-12-07T15:33:41.483833,128,6,3,RIGHT,0.8079,0,0,7,0.030,0.133,68,0,0.0000,3.3220
2025-12-07T15:33:44.317677,128,7,3,RIGHT,0.7777,0,0,8,-0.230,0.112,50,0,0.0000,3.2474
2025-12-07T15:33:46.679432,128,8,2,LEFT,-50.0000,1,0,9,0.116,-0.356,29,0,0.0000,3.5018
2025-12-07T15:33:59.633932,129,0,3,RIGHT,0.6453,0,0,1,0.112,0.082,37,0,0.0000,3.2180
2025-12-07T15:34:02.044406,129,1,0,UP,0.6939,0,0,2,0.062,0.193,38,1,0.0000,3.2119
2025-12-07T15:34:04.550145,129,2,3,RIGHT,0.7126,0,0,3,0.017,0.234,42,1,0.0000,3.3398
2025-12-07T15:34:06.697876,129,3,0,UP,0.7309,0,0,4,-0.069,-0.126,37,0,0.0000,3.3046
2025-12-07T15:34:08.959156,129,4,2,LEFT,0.7392,0,0,5,-0.348,0.207,35,0,0.0000,3.3994
2025-12-07T15:34:11.072429,129,5,2,LEFT,0.7826,0,0,6,0.047,-0.237,30,0,0.0000,3.3136
2025-12-07T15:34:13.552319,129,6,3,RIGHT,0.7974,0,0,7,-0.102,0.147,44,0,0.0000,3.4504
2025-12-07T15:34:15.882023,129,7,1,DOWN,0.8017,0,0,8,-0.012,-0.115,44,0,0.0000,3.2215
2025-12-07T15:34:18.023205,129,8,3,RIGHT,0.8243,0,0,9,-0.087,-0.266,41,0,0.0000,3.3873
2025-12-07T15:34:20.223687,129,9,1,DOWN,0.8398,0,0,10,-0.133,0.017,47,0,0.0000,3.2758
2025-12-07T15:34:22.368329,129,10,2,LEFT,0.8485,0,0,11,0.186,0.005,55,0,-8.8983,3.4159
2025-12-07T15:34:24.465650,129,11,3,RIGHT,0.8545,0,0,12,-0.196,0.028,57,1,0.0000,3.3214
2025-12-07T15:34:26.704535,129,12,3,RIGHT,0.8639,0,0,13,0.120,0.087,49,1,0.0000,3.0087
2025-12-07T15:34:28.797774,129,13,2,LEFT,0.8508,0,0,14,-0.102,0.142,52,1,0.0000,3.4146
2025-12-07T15:34:30.998911,129,14,3,RIGHT,0.8613,0,0,15,0.109,-0.095,40,0,0.0000,3.5564
2025-12-07T15:34:33.068773,129,15,0,UP,0.8553,0,0,16,0.113,0.126,42,0,0.0000,3.3123
2025-12-07T15:34:35.263746,129,16,0,UP,0.9019,0,0,17,-0.134,0.163,36,0,0.0000,3.2436
2025-12-07T15:34:37.463608,129,17,0,UP,0.8944,0,0,18,-0.095,0.044,42,0,-7.6448,3.4960
2025-12-07T15:34:39.583640,129,18,2,LEFT,0.8756,0,0,19,-0.185,0.003,52,1,-14.6297,3.4263
2025-12-07T15:34:41.778093,129,19,3,RIGHT,0.8805,0,0,20,-0.177,0.027,38,1,-12.7705,3.5084
2025-12-07T15:34:44.597076,129,20,3,RIGHT,0.8911,0,0,21,-0.078,0.117,38,0,0.0000,2.8992
2025-12-07T15:34:47.111412,129,21,0,UP,0.8975,0,0,22,0.036,0.198,41,1,0.0000,3.5895
2025-12-07T15:34:49.223775,129,22,1,DOWN,0.8978,0,0,23,0.123,0.016,42,1,-7.7006,3.2116
2025-12-07T15:34:51.394021,129,23,1,DOWN,0.9219,0,0,24,0.140,-0.028,40,1,0.0000,3.1828
2025-12-07T15:34:53.574518,129,24,2,LEFT,0.9258,0,0,25,0.008,0.156,52,1,0.0000,3.4960
2025-12-07T15:34:55.668302,129,25,0,UP,0.9296,0,0,26,-0.096,-0.072,50,0,-5.7097,3.1416
2025-12-07T15:34:57.899106,129,26,1,DOWN,0.9332,0,0,27,-0.012,-0.117,55,0,0.0000,3.3480
2025-12-07T15:34:59.933046,129,27,2,LEFT,0.9367,0,0,28,-0.117,0.045,50,1,0.0000,3.3433
2025-12-07T15:35:02.151714,129,28,3,RIGHT,0.9401,0,0,29,-0.109,0.065,57,0,0.0000,3.1588
2025-12-07T15:35:04.346250,129,29,0,UP,0.9503,0,0,30,-0.046,-0.133,60,0,0.0000,3.2313
2025-12-07T15:35:07.157551,129,30,0,UP,0.9466,0,0,31,-0.044,-0.104,61,0,0.0000,3.5531
2025-12-07T15:35:09.596866,129,31,0,UP,0.9237,0,0,32,0.157,-0.008,52,1,-10.8853,3.3983
2025-12-07T15:35:11.836443,129,32,1,DOWN,-50.0000,1,0,33,0.000,0.228,37,0,0.0000,3.4372
2025-12-07T15:35:24.398429,130,0,1,DOWN,0.6293,0,0,1,0.262,0.007,31,0,0.0000,3.1834
2025-12-07T15:35:26.559677,130,1,1,DOWN,0.6859,0,0,2,0.237,-0.094,30,0,-17.5502,3.2606
2025-12-07T15:35:28.655412,130,2,2,LEFT,0.7026,0,0,3,-0.056,-0.221,38,1,0.0000,3.3387
2025-12-07T15:35:30.701388,130,3,2,LEFT,0.7249,0,0,4,-0.178,0.096,32,0,0.0000,3.4790
2025-12-07T15:35:32.827243,130,4,1,DOWN,0.7252,0,0,5,0.156,-0.032,32,0,0.0000,3.2737
2025-12-07T15:35:36.031396,130,5,1,DOWN,0.7904,0,0,6,-0.317,-0.126,23,0,0.0000,3.5264
2025-12-07T15:35:38.295845,130,6,1,DOWN,-50.0000,1,0,7,0.042,0.081,16,0,0.0000,3.1429
2025-12-07T15:35:51.746008,131,0,0,UP,0.6033,0,0,1,-0.181,0.453,13,0,-28.9744,3.4375
2025-12-07T15:35:54.020335,131,1,3,RIGHT,-50.0000,1,0,2,0.035,-0.188,17,0,0.0000,3.5587
2025-12-07T15:36:06.015095,132,0,3,RIGHT,0.6990,0,0,1,0.174,0.059,49,0,0.0000,3.3376
2025-12-07T15:36:08.344448,132,1,3,RIGHT,0.7421,0,0,2,0.104,-0.005,50,0,0.0000,3.3723
2025-12-07T15:36:10.444568,132,2,2,LEFT,0.7206,0,0,3,0.017,-0.102,61,1,0.0000,3.3258
2025-12-07T15:36:12.652835,132,3,0,UP,0.7609,0,0,4,0.001,0.176,41,1,0.0000,3.6743
2025-12-07T15:36:14.796506,132,4,2,LEFT,0.7792,0,0,5,0.041,-0.167,63,0,0.0000,3.2831
2025-12-07T15:36:16.928657,132,5,0,UP,0.7908,0,0,6,0.111,-0.082,52,1,0.0000,3.2374
2025-12-07T15:36:19.144150,132,6,2,LEFT,0.8079,0,0,7,0.219,-0.138,49,1,0.0000,3.1406
2025-12-07T15:36:21.219473,132,7,2,LEFT,0.8197,0,0,8,-0.050,-0.125,80,1,-14.0868,3.1601
2025-12-07T15:36:23.371013,132,8,0,UP,0.7863,0,0,9,0.247,-0.123,54,1,0.0000,3.0370
2025-12-07T15:36:25.493026,132,9,3,RIGHT,0.8098,0,0,10,0.116,-0.272,28,1,0.0000,3.3555
2025-12-07T15:36:27.682648,132,10,2,LEFT,0.8485,0,0,11,-0.013,-0.148,35,1,0.0000,3.4063
2025-12-07T15:36:29.748398,132,11,0,UP,0.8185,0,0,12,-0.061,0.109,55,0,-9.2941,3.4693
2025-12-07T15:36:31.939835,132,12,2,LEFT,0.8399,0,0,13,0.262,-0.247,31,0,0.0000,3.5640
2025-12-07T15:36:34.034086,132,13,1,DOWN,0.8348,0,0,14,0.096,-0.088,38,0,0.0000,3.4820
2025-12-07T15:36:36.207448,132,14,2,LEFT,0.8233,0,0,15,0.134,-0.082,32,0,0.0000,3.3101
2025-12-07T15:36:39.269441,132,15,1,DOWN,0.8233,0,0,16,0.258,-0.215,23,0,0.0000,3.1566
2025-12-07T15:36:41.530645,132,16,3,RIGHT,-50.0000,1,0,17,0.297,0.355,20,0,0.0000,3.4692
2025-12-07T15:36:55.290204,133,0,3,RIGHT,-50.0000,1,0,1,0.405,-0.231,9,0,0.0000,3.2575
2025-12-07T15:37:08.502526,134,0,2,LEFT,-50.0000,1,0,1,-0.122,0.020,30,0,0.0000,3.1991
2025-12-07T15:37:21.630188,135,0,0,UP,0.6693,0,0,1,0.169,-0.075,65,0,-2.1796,3.2496
2025-12-07T15:37:24.323808,135,1,0,UP,0.6799,0,0,2,-0.153,-0.014,67,0,-2.4373,3.2495
2025-12-07T15:37:26.562454,135,2,0,UP,-50.0000,1,0,3,-0.356,0.010,35,0,-19.1779,3.4149
2025-12-07T15:37:38.812051,136,0,2,LEFT,0.6593,0,0,1,-0.154,0.089,46,1,-9.5306,3.3252
2025-12-07T15:37:41.137140,136,1,2,LEFT,0.7099,0,0,2,-0.166,-0.015,45,1,-10.0271,3.4561
2025-12-07T15:37:43.238980,136,2,2,LEFT,0.7586,0,0,3,0.076,0.186,51,1,-2.5042,3.0404
2025-12-07T15:37:45.987695,136,3,2,LEFT,0.7882,0,0,4,0.001,0.104,45,1,-8.9449,2.8186
2025-12-07T15:37:48.044577,136,4,0,UP,0.8079,0,0,5,-0.096,-0.021,41,0,-10.4228,3.4658
2025-12-07T15:37:50.352414,136,5,2,LEFT,0.7946,0,0,6,-0.082,0.065,52,0,0.0000,3.3461
2025-12-07T15:37:52.811671,136,6,3,RIGHT,0.8140,0,0,7,0.175,-0.057,62,0,0.0000,3.4383
2025-12-07T15:37:55.226390,136,7,0,UP,0.8137,0,0,8,0.042,-0.094,36,0,-15.3213,3.4450
2025-12-07T15:37:57.601045,136,8,3,RIGHT,0.8551,0,0,9,0.101,0.339,47,0,0.0000,3.5101
2025-12-07T15:38:00.165958,136,9,1,DOWN,0.8238,0,0,10,0.034,-0.101,50,0,0.0000,3.4382
2025-12-07T15:38:02.284707,136,10,0,UP,0.8485,0,0,11,-0.020,-0.403,42,0,-13.8083,3.0431
2025-12-07T15:38:04.846900,136,11,0,UP,0.8877,0,0,12,-0.054,-0.141,62,0,-1.3600,3.5284
2025-12-07T15:38:07.175340,136,12,1,DOWN,0.8079,0,0,13,0.089,0.016,33,0,0.0000,3.3914
2025-12-07T15:38:09.288181,136,13,0,UP,0.8508,0,0,14,-0.083,0.448,22,0,-20.2812,3.3871
2025-12-07T15:38:11.511188,136,14,3,RIGHT,0.8093,0,0,15,0.146,-0.068,40,1,0.0000,3.5485
2025-12-07T15:38:14.556300,136,15,3,RIGHT,0.8153,0,0,16,0.200,-0.093,16,0,0.0000,3.1016
2025-12-07T15:38:16.888539,136,16,0,UP,-50.0000,1,0,17,-0.071,0.223,16,0,0.0000,3.1218
2025-12-07T15:38:29.810954,137,0,3,RIGHT,0.6293,0,0,1,0.057,0.191,31,1,0.0000,3.2116
2025-12-07T15:38:32.143395,137,1,1,DOWN,-50.0000,1,0,2,0.058,0.196,30,1,0.0000,3.2529
2025-12-07T15:38:46.224469,138,0,3,RIGHT,0.6842,0,0,1,0.083,-0.097,45,0,0.0000,3.3526
2025-12-07T15:38:49.332405,138,1,3,RIGHT,0.6319,0,0,2,-0.089,-0.049,39,1,0.0000,3.2642
2025-12-07T15:38:51.619389,138,2,0,UP,-50.0000,1,0,3,-0.019,-0.521,11,0,0.0000,3.2293
2025-12-07T15:39:04.901832,139,0,2,LEFT,-50.0000,1,0,1,0.072,0.282,25,0,0.0000,3.3548
2025-12-07T15:39:20.115562,140,0,0,UP,0.6173,0,0,1,0.116,0.219,26,0,0.0000,3.1608
2025-12-07T15:39:22.383806,140,1,2,LEFT,-50.0000,1,0,2,0.115,0.220,24,0,0.0000,3.2764
2025-12-07T15:39:35.033282,141,0,1,DOWN,0.6513,0,0,1,-0.127,0.031,42,0,0.0000,3.2341
2025-12-07T15:39:37.397022,141,1,3,RIGHT,0.6799,0,0,2,-0.124,0.062,41,0,0.0000,3.3948
2025-12-07T15:39:40.518781,141,2,0,UP,0.6806,0,0,3,0.098,0.190,35,0,-15.6089,3.1462
2025-12-07T15:39:42.896966,141,3,1,DOWN,-50.0000,1,0,4,-0.336,-0.043,21,0,0.0000,3.3060
2025-12-07T15:39:57.340023,142,0,0,UP,-50.0000,1,0,1,0.159,0.227,34,0,-16.6776,3.3415
2025-12-07T15:40:09.856455,143,0,2,LEFT,-50.0000,1,0,1,-0.185,-0.075,31,0,0.0000,3.1071
2025-12-07T15:40:23.472298,144,0,3,RIGHT,0.6693,0,0,1,-0.052,0.115,68,1,-9.0592,3.6308
2025-12-07T15:40:25.856329,144,1,1,DOWN,0.7099,0,0,2,0.080,-0.140,74,1,0.0000,3.3256
2025-12-07T15:40:28.095803,144,2,2,LEFT,0.7555,0,0,3,-0.042,-0.126,51,1,-4.9790,3.4186
2025-12-07T15:40:30.334128,144,3,1,DOWN,0.7609,0,0,4,-0.029,-0.105,56,0,0.0000,3.4869
2025-12-07T15:40:32.418214,144,4,2,LEFT,0.7792,0,0,5,0.031,-0.147,56,0,0.0000,3.1972
2025-12-07T15:40:34.982644,144,5,1,DOWN,0.7755,0,0,6,-0.068,0.124,52,0,0.0000,3.2490
2025-12-07T15:40:37.476128,144,6,1,DOWN,0.8079,0,0,7,0.078,0.083,38,0,0.0000,3.1975
2025-12-07T15:40:39.663241,144,7,2,LEFT,0.8037,0,0,8,0.059,0.149,55,0,0.0000,3.3575
2025-12-07T15:40:41.939805,144,8,2,LEFT,0.7943,0,0,9,0.162,0.020,42,0,0.0000,3.3851
2025-12-07T15:40:44.648809,144,9,3,RIGHT,0.8018,0,0,10,-0.093,-0.124,32,0,0.0000,3.3682
2025-12-07T15:40:47.063893,144,10,1,DOWN,0.8485,0,0,11,0.010,-0.200,31,0,0.0000,3.5073
2025-12-07T15:40:49.394384,144,11,0,UP,0.8345,0,0,12,-0.006,-0.123,52,0,0.0000,3.2017
2025-12-07T15:40:51.644531,144,12,3,RIGHT,0.8579,0,0,13,-0.155,-0.097,39,1,0.0000,3.2604
2025-12-07T15:40:53.965618,144,13,1,DOWN,0.8508,0,0,14,-0.050,-0.108,47,0,0.0000,3.3947
2025-12-07T15:40:57.221840,144,14,1,DOWN,0.8713,0,0,15,0.069,0.113,40,0,-11.6460,3.5205
2025-12-07T15:40:59.547723,144,15,1,DOWN,-50.0000,1,0,16,0.150,0.115,47,0,0.0000,3.2706
2025-12-07T15:41:11.879040,145,0,0,UP,0.7230,0,0,1,-0.094,-0.005,41,0,-7.9782,3.0065
2025-12-07T15:41:14.198098,145,1,0,UP,0.6899,0,0,2,-0.088,-0.005,41,0,-9.2337,3.3916
2025-12-07T15:41:16.329066,145,2,0,UP,0.7226,0,0,3,0.168,0.175,40,0,-11.0079,2.9662
2025-12-07T15:41:19.855518,145,3,1,DOWN,0.7449,0,0,4,-0.068,0.251,42,0,0.0000,3.1361
2025-12-07T15:41:22.259081,145,4,2,LEFT,-50.0000,1,0,5,-0.052,0.175,42,0,0.0000,3.3270
2025-12-07T15:41:34.888595,146,0,0,UP,0.7378,0,0,1,0.103,0.054,75,0,0.0000,3.1478
2025-12-07T15:41:37.210355,146,1,2,LEFT,0.7335,0,0,2,0.084,-0.029,80,0,-3.9734,3.3713
2025-12-07T15:41:39.589603,146,2,2,LEFT,0.7326,0,0,3,-0.100,0.038,58,0,-5.5895,3.4351
2025-12-07T15:41:43.031588,146,3,2,LEFT,0.7509,0,0,4,0.122,-0.084,47,0,0.0000,3.6178
2025-12-07T15:41:45.900929,146,4,3,RIGHT,-50.0000,1,0,5,0.027,0.123,45,0,0.0000,3.2946
2025-12-07T15:41:58.647241,147,0,1,DOWN,0.6373,0,0,1,-0.073,-0.282,32,0,0.0000,3.3762
2025-12-07T15:42:01.448827,147,1,0,UP,0.7099,0,0,2,-0.066,-0.235,34,0,-19.8400,3.4193
2025-12-07T15:42:03.721946,147,2,3,RIGHT,0.6886,0,0,3,-0.105,-0.109,71,1,0.0000,3.6031
2025-12-07T15:42:06.074103,147,3,3,RIGHT,-50.0000,1,0,4,0.178,0.256,25,0,0.0000,3.4314
2025-12-07T15:42:19.261632,148,0,2,LEFT,0.6493,0,0,1,0.061,-0.096,43,1,0.0000,3.5338
2025-12-07T15:42:21.468566,148,1,1,DOWN,0.7225,0,0,2,0.133,0.007,40,1,0.0000,3.2275
2025-12-07T15:42:23.693270,148,2,0,UP,0.7582,0,0,3,-0.097,0.053,50,1,0.0000,3.3280
2025-12-07T15:42:25.916743,148,3,0,UP,0.7509,0,0,4,-0.096,-0.050,58,1,0.0000,3.2227
2025-12-07T15:42:28.089169,148,4,2,LEFT,0.7432,0,0,5,-0.153,0.041,45,0,0.0000,3.4306
2025-12-07T15:42:30.312260,148,5,0,UP,0.7406,0,0,6,0.286,0.086,32,1,-14.3766,3.2977
2025-12-07T15:42:32.385233,148,6,1,DOWN,0.8079,0,0,7,-0.038,0.289,23,1,0.0000,3.3184
2025-12-07T15:42:34.590927,148,7,1,DOWN,0.8057,0,0,8,-0.111,-0.091,50,1,0.0000,3.4841
2025-12-07T15:42:36.819375,148,8,1,DOWN,0.8243,0,0,9,-0.163,-0.046,43,1,0.0000,3.2252
2025-12-07T15:42:39.011134,148,9,0,UP,0.8098,0,0,10,-0.133,-0.179,47,0,-8.6544,3.0486
2025-12-07T15:42:41.125843,148,10,1,DOWN,0.9140,0,0,11,0.090,-0.137,35,1,0.0000,3.2517
2025-12-07T15:42:43.283866,148,11,1,DOWN,0.8285,0,0,12,-0.087,0.025,56,0,0.0000,3.4370
2025-12-07T15:42:47.764257,148,12,3,RIGHT,0.8119,0,0,13,0.120,-0.248,36,1,-15.2209,3.5484
2025-12-07T15:42:50.318633,148,13,3,RIGHT,-50.0000,1,0,14,-0.225,0.079,24,1,0.0000,3.2037
2025-12-07T15:43:02.573895,149,0,2,LEFT,0.6293,0,0,1,0.058,0.076,23,1,0.0000,3.1131
2025-12-07T15:43:05.069293,149,1,1,DOWN,0.6899,0,0,2,-0.176,0.058,30,1,0.0000,3.5392
2025-12-07T15:43:08.280020,149,2,1,DOWN,0.7186,0,0,3,-0.118,-0.030,40,0,0.0000,3.0878
2025-12-07T15:43:10.635647,149,3,2,LEFT,-50.0000,1,0,4,-0.179,-0.176,40,0,0.0000,3.4105
2025-12-07T15:43:23.488855,150,0,1,DOWN,-50.0000,1,0,1,-0.042,0.228,85,0,0.0000,3.1340
2025-12-07T15:43:35.943152,151,0,0,UP,-50.0000,1,0,1,-0.278,0.146,17,0,-5.5826,3.0615
2025-12-07T15:43:50.511906,152,0,2,LEFT,0.6093,0,0,1,-0.196,0.146,19,0,0.0000,3.3386
2025-12-07T15:43:53.129125,152,1,0,UP,0.6399,0,0,2,-0.119,0.146,20,0,-33.1623,3.4309
2025-12-07T15:43:55.282331,152,2,1,DOWN,-50.0000,1,0,3,0.041,0.159,15,0,-13.9966,3.3967
2025-12-07T15:44:07.760245,153,0,2,LEFT,0.6493,0,0,1,-0.216,-0.142,33,0,0.0000,3.5878
2025-12-07T15:44:10.792396,153,1,0,UP,0.6739,0,0,2,-0.159,-0.008,40,0,-18.2722,3.1258
2025-12-07T15:44:13.458432,153,2,0,UP,0.6786,0,0,3,-0.098,0.082,32,1,-24.7547,3.2754
2025-12-07T15:44:15.826817,153,3,0,UP,-50.0000,1,0,4,-0.199,0.223,20,0,0.0000,3.4430
2025-12-07T15:44:29.094522,154,0,1,DOWN,-50.0000,1,0,1,0.002,0.188,30,0,-33.5005,3.3402
2025-12-07T15:44:42.315973,155,0,0,UP,0.6870,0,0,1,0.086,-0.137,28,0,0.0000,3.0893
2025-12-07T15:44:46.628850,155,1,0,UP,0.6639,0,0,2,0.093,0.032,36,0,-10.1309,3.4881
2025-12-07T15:44:49.120712,155,2,2,LEFT,-50.0000,1,0,3,-0.042,0.144,27,1,0.0000,2.9550
2025-12-07T15:45:02.146625,156,0,2,LEFT,0.6693,0,0,1,0.078,-0.096,54,1,0.0000,3.3142
2025-12-07T15:45:04.492283,156,1,1,DOWN,0.6819,0,0,2,0.123,0.015,60,1,0.0000,3.2502
2025-12-07T15:45:06.761983,156,2,3,RIGHT,0.7326,0,0,3,-0.010,-0.146,36,1,0.0000,3.1294
2025-12-07T15:45:08.959338,156,3,2,LEFT,0.7609,0,0,4,0.128,0.086,47,1,-9.3588,3.2086
2025-12-07T15:45:11.101869,156,4,3,RIGHT,0.7652,0,0,5,-0.087,-0.083,57,1,-14.8001,3.1906
2025-12-07T15:45:13.438208,156,5,2,LEFT,0.8441,0,0,6,0.100,0.152,43,1,0.0000,3.4140
2025-12-07T15:45:15.586908,156,6,0,UP,0.7919,0,0,7,0.031,-0.091,57,1,0.0000,3.5197
2025-12-07T15:45:17.812473,156,7,0,UP,0.8157,0,0,8,0.053,0.175,42,1,0.0000,3.0924
2025-12-07T15:45:19.875145,156,8,2,LEFT,0.8063,0,0,9,0.125,0.273,48,1,0.0000,3.4316
2025-12-07T15:45:23.170522,156,9,1,DOWN,0.7998,0,0,10,0.142,-0.027,38,1,0.0000,3.4862
2025-12-07T15:45:25.538426,156,10,1,DOWN,-50.0000,1,0,11,-0.214,0.269,30,0,0.0000,3.3055
2025-12-07T15:45:37.674146,157,0,1,DOWN,0.6410,0,0,1,0.079,0.072,26,0,0.0000,3.4485
2025-12-07T15:45:39.941515,157,1,0,UP,-50.0000,1,0,2,0.080,0.073,26,0,0.0000,2.9225
2025-12-07T15:45:54.659329,158,0,1,DOWN,-50.0000,1,0,1,0.191,0.215,21,0,0.0000,3.4721
2025-12-07T15:46:07.526514,159,0,3,RIGHT,0.6273,0,0,1,0.209,0.000,32,1,0.0000,3.4038
2025-12-07T15:46:09.818875,159,1,0,UP,-50.0000,1,0,2,0.316,0.199,29,1,0.0000,3.1151
2025-12-07T15:46:23.364564,160,0,2,LEFT,-50.0000,1,0,1,-0.078,0.138,24,0,0.0000,3.2961
2025-12-07T15:46:36.107771,161,0,0,UP,0.6630,0,0,1,0.057,0.170,30,0,0.0000,3.1505
2025-12-07T15:46:38.369822,161,1,0,UP,0.7099,0,0,2,-0.046,-0.093,31,0,-19.1542,3.2457
2025-12-07T15:46:40.803188,161,2,0,UP,0.7064,0,0,3,-0.021,-0.135,51,1,0.0000,2.8521
2025-12-07T15:46:43.073477,161,3,0,UP,0.7329,0,0,4,0.064,0.095,32,1,-18.4865,3.1155
2025-12-07T15:46:45.947793,161,4,2,LEFT,0.7572,0,0,5,0.078,0.095,36,1,0.0000,3.5527
2025-12-07T15:46:48.362303,161,5,3,RIGHT,0.7821,0,0,6,-0.015,0.145,39,1,-18.2613,3.3297
2025-12-07T15:46:50.684539,161,6,3,RIGHT,0.7719,0,0,7,-0.009,0.112,44,1,-10.4463,3.4219
2025-12-07T15:46:53.025012,161,7,2,LEFT,0.7877,0,0,8,0.069,0.140,32,1,0.0000,3.4912
2025-12-07T15:46:55.190714,161,8,1,DOWN,0.8375,0,0,9,0.130,0.080,34,0,0.0000,3.6066
2025-12-07T15:46:57.496836,161,9,0,UP,0.8398,0,0,10,0.064,0.080,36,1,-12.2714,3.4421
2025-12-07T15:46:59.744557,161,10,0,UP,0.8305,0,0,11,-0.131,-0.115,51,1,0.0000,3.0493
2025-12-07T15:47:02.008862,161,11,0,UP,0.8405,0,0,12,0.079,0.138,41,1,0.0000,3.3760
2025-12-07T15:47:04.345720,161,12,3,RIGHT,0.8579,0,0,13,0.093,0.139,42,1,0.0000,3.3682
2025-12-07T15:47:06.496787,161,13,0,UP,0.8308,0,0,14,0.104,0.139,47,1,0.0000,3.3412
2025-12-07T15:47:08.729366,161,14,1,DOWN,0.8273,0,0,15,0.007,0.196,30,0,0.0000,3.3043
2025-12-07T15:47:10.817662,161,15,0,UP,0.8293,0,0,16,0.017,0.139,25,0,-11.5825,3.5425
2025-12-07T15:47:13.026176,161,16,0,UP,0.8450,0,0,17,0.214,0.354,23,0,0.0000,3.3345
2025-12-07T15:47:15.208999,161,17,1,DOWN,0.8524,0,0,18,-0.177,0.080,28,0,0.0000,3.3414
2025-12-07T15:47:17.310117,161,18,0,UP,0.8846,0,0,19,-0.015,0.159,29,0,0.0000,3.6235
2025-12-07T15:47:19.549757,161,19,2,LEFT,0.8685,0,0,20,-0.111,0.009,37,0,0.0000,3.2071
2025-12-07T15:47:21.654582,161,20,1,DOWN,0.8751,0,0,21,-0.147,0.030,32,0,0.0000,3.4514
2025-12-07T15:47:23.938713,161,21,1,DOWN,0.9421,0,0,22,0.135,0.211,33,1,0.0000,3.3883
2025-12-07T15:47:26.152469,161,22,2,LEFT,0.8858,0,0,23,0.093,-0.029,40,1,-12.1997,3.3896
2025-12-07T15:47:29.480762,161,23,2,LEFT,0.8919,0,0,24,-0.035,0.157,34,1,-23.2990,3.1747
2025-12-07T15:47:32.003257,161,24,0,UP,-50.0000,1,0,25,-0.019,-0.521,35,1,0.0000,3.4372
2025-12-07T15:47:48.165949,162,0,2,LEFT,0.6553,0,0,1,-0.123,0.095,41,0,0.0000,3.4427
2025-12-07T15:47:51.123692,162,1,0,UP,0.6479,0,0,2,0.078,0.118,43,0,0.0000,3.1905
2025-12-07T15:47:53.380535,162,2,1,DOWN,-50.0000,1,0,3,-0.078,0.198,19,0,0.0000,3.4501
2025-12-07T15:48:05.529219,163,0,3,RIGHT,0.6693,0,0,1,0.205,-0.008,60,0,0.0000,3.1356
2025-12-07T15:48:07.714373,163,1,1,DOWN,0.7099,0,0,2,0.144,0.100,52,0,-15.7348,3.1843
2025-12-07T15:48:10.013105,163,2,2,LEFT,0.7386,0,0,3,-0.045,-0.216,58,0,0.0000,3.4479
2025-12-07T15:48:12.151904,163,3,0,UP,0.7609,0,0,4,-0.103,-0.065,73,0,-5.9933,3.2382
2025-12-07T15:48:14.409657,163,4,2,LEFT,0.7792,0,0,5,-0.006,0.137,71,0,0.0000,3.0947
2025-12-07T15:48:16.620618,163,5,0,UP,0.7886,0,0,6,-0.100,0.130,55,0,-9.7497,3.5444
2025-12-07T15:48:18.722485,163,6,2,LEFT,0.8039,0,0,7,-0.163,0.000,47,0,-6.8781,3.2976
2025-12-07T15:48:20.938910,163,7,0,UP,0.8197,0,0,8,-0.100,-0.120,48,0,0.0000,3.4201
2025-12-07T15:48:23.135988,163,8,1,DOWN,0.8303,0,0,9,0.012,-0.174,65,0,0.0000,3.3850
2025-12-07T15:48:25.265595,163,9,1,DOWN,0.8398,0,0,10,-0.064,-0.156,68,0,0.0000,3.4443
2025-12-07T15:48:27.508085,163,10,2,LEFT,0.8245,0,0,11,0.213,-0.108,60,0,0.0000,3.3575
2025-12-07T15:48:29.669529,163,11,0,UP,0.8525,0,0,12,0.102,0.198,38,0,0.0000,3.2242
2025-12-07T15:48:31.950065,163,12,0,UP,0.8707,0,0,13,-0.134,-0.034,48,0,0.0000,3.2809
